Date,Symbol,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return_%
2024-09-10,BAJAJ-AUTO,10793.4,11035.7,10780.05,10987.75,466892,0.012919908551200177,119.03437689999872
2024-09-11,BAJAJ-AUTO,11067.75,11501.3,10986.6,11420.75,1283385,0.03940752201315112,127.66597892932228
2024-09-12,BAJAJ-AUTO,11480.75,11779.25,11443.35,11723.5,1409151,0.026508766937372696,133.70112330432852
2024-09-13,BAJAJ-AUTO,11723.5,11893.95,11688.4,11737.15,417878,0.0011643280590267757,133.9732280796178
2024-09-16,BAJAJ-AUTO,11734.0,11751.8,11640.05,11688.35,172602,-0.004157738462914673,133.00042858993888
2024-09-17,BAJAJ-AUTO,11680.0,11972.85,11643.1,11950.3,444755,0.022411204318830258,138.22224880144302
2024-09-18,BAJAJ-AUTO,11840.5,12054.0,11740.0,11764.65,446416,-0.015535174849166888,134.52142451335084
2024-09-19,BAJAJ-AUTO,11811.2,12040.25,11811.2,11868.0,500633,0.00878479172776081,136.58164638339844
2024-09-20,BAJAJ-AUTO,11925.0,12015.0,11868.25,11941.7,772831,0.006209976407145268,138.0508128258029
2024-09-23,BAJAJ-AUTO,12000.0,12380.0,12000.0,12338.95,735579,0.03326578292872884,145.96975949127352
2024-09-24,BAJAJ-AUTO,12230.55,12477.5,12230.55,12443.65,503848,0.008485324926351012,148.0568928226134
2024-09-25,BAJAJ-AUTO,12390.0,12430.7,12310.0,12397.25,262012,-0.0037288094731047217,147.13193593078753
2024-09-26,BAJAJ-AUTO,12460.0,12676.5,12391.05,12621.65,641805,0.018100788481316465,151.60521883004895
2024-09-27,BAJAJ-AUTO,12621.65,12774.0,12551.6,12666.4,480852,0.003545495240321106,152.49728393585085
2024-09-30,BAJAJ-AUTO,12553.6,12651.15,12281.65,12345.95,479000,-0.02529921682561731,146.1093004016783
2024-10-01,BAJAJ-AUTO,12414.25,12500.0,12112.1,12157.45,670828,-0.015268164863781242,142.3516630286356
2024-10-03,BAJAJ-AUTO,11732.0,12018.85,11700.0,11806.45,670365,-0.028871185980612668,135.3546830926251
2024-10-04,BAJAJ-AUTO,11661.2,11948.3,11639.0,11774.4,650553,-0.002714617857188295,134.71578506712896
2024-10-07,BAJAJ-AUTO,11774.4,11817.0,11525.0,11617.05,341323,-0.013363738279657644,131.57910474538744
2024-10-08,BAJAJ-AUTO,11585.0,11936.85,11562.2,11889.1,359432,0.023418165541165825,137.00226255618992
2024-10-09,BAJAJ-AUTO,11944.0,11988.8,11802.0,11818.1,193883,-0.005971856574509382,135.58691903637015
2024-10-10,BAJAJ-AUTO,11821.5,12030.95,11803.1,11832.0,251378,0.001176161988813762,135.8640074156025
2024-10-11,BAJAJ-AUTO,11890.0,11930.65,11705.6,11876.95,200855,0.0037990196078432348,136.76005940455883
2024-10-14,BAJAJ-AUTO,11928.8,11990.1,11861.6,11899.3,177045,0.0018817962524046994,137.20559359706544
2024-10-15,BAJAJ-AUTO,11950.0,11950.0,11467.0,11521.5,476945,-0.031749766793004564,129.6743713183624
2024-10-16,BAJAJ-AUTO,11537.9,11680.0,11381.15,11616.95,504602,0.008284511565334496,131.5771113038103
2024-10-17,BAJAJ-AUTO,11222.2,11287.35,10071.0,10119.45,3668914,-0.12890646856532906,101.72532368507596
2024-10-18,BAJAJ-AUTO,10049.55,10149.1,9841.1,10063.95,1543331,-0.005484487793308901,100.61896360972389
2024-10-21,BAJAJ-AUTO,10063.0,10829.85,9881.4,10500.5,2110278,0.04337760024642412,109.32133281503842
2024-10-22,BAJAJ-AUTO,10500.5,10614.95,10320.0,10368.35,1191148,-0.012585114994524083,106.68699977075411
2024-10-23,BAJAJ-AUTO,10368.0,10735.1,10342.45,10586.75,1323887,0.02106410373878198,111.04067617538287
2024-10-24,BAJAJ-AUTO,10504.0,10593.45,10210.0,10302.5,653421,-0.02684959973551848,105.37431849216068
2024-10-25,BAJAJ-AUTO,10300.0,10368.2,9925.0,10206.1,644769,-0.009356952196068913,103.4526408117293
2024-10-28,BAJAJ-AUTO,10206.1,10292.75,9985.0,10011.25,340768,-0.019091523696612822,99.5684198985337
2024-10-29,BAJAJ-AUTO,10073.95,10073.95,9640.0,9850.85,1100706,-0.01602197527781246,96.3709396086873
2024-10-30,BAJAJ-AUTO,9820.0,10057.75,9770.0,9940.65,604822,0.009115964612190774,98.16105014502274
2024-10-31,BAJAJ-AUTO,9940.0,10030.9,9805.0,9836.3,361801,-0.010497301484309385,96.08089385920309
2024-11-01,BAJAJ-AUTO,9905.0,9950.0,9838.8,9875.95,53757,0.004030987261470331,96.87129344456724
2024-11-04,BAJAJ-AUTO,9896.5,9896.5,9365.0,9525.55,1125992,-0.03548013102536984,89.88627415801996
2024-11-05,BAJAJ-AUTO,9530.0,10007.3,9500.2,9874.85,1019901,0.03666979859430697,96.8493655872179
2024-11-06,BAJAJ-AUTO,9883.4,10054.0,9848.8,10020.5,514045,0.01474959113302976,99.75281324442567
2024-11-07,BAJAJ-AUTO,10070.6,10079.8,9789.95,9856.65,473407,-0.016351479467092478,96.48655922016547
2024-11-08,BAJAJ-AUTO,9856.65,9991.05,9777.25,9910.4,273163,0.005453171209285124,97.55803406791637
2024-11-11,BAJAJ-AUTO,9850.05,10032.9,9800.0,9919.35,359768,0.0009030917016468187,97.73644708907676
2024-11-12,BAJAJ-AUTO,9900.0,9999.0,9662.0,9678.7,316606,-0.024260662240973452,92.93922993351855
2024-11-13,BAJAJ-AUTO,9678.7,9710.0,9416.1,9452.15,494123,-0.023407069131185065,88.42308804034707
2024-11-14,BAJAJ-AUTO,9410.0,9516.95,9400.0,9482.95,275791,0.0032585179033342015,89.03706804612806
2024-11-18,BAJAJ-AUTO,9459.05,9603.0,9435.85,9516.5,292519,0.0035379285981682607,89.70586769528232
2024-11-19,BAJAJ-AUTO,9560.0,9698.6,9500.45,9545.7,365397,0.003068354962433739,90.28795263582793
2024-11-21,BAJAJ-AUTO,9473.5,9554.0,9414.35,9505.0,282212,-0.004263699885812544,89.47662191390306
2024-11-22,BAJAJ-AUTO,9545.0,9602.9,9444.1,9481.65,619823,-0.0024566017885323532,89.0111533056243
2023-10-03,BEL,137.9,140.6,137.2,139.2,19010910,0.0,0.0
2023-10-04,BEL,138.0,139.15,136.55,138.85,14912053,-0.0025143678160919336,-0.25143678160919336
2023-10-05,BEL,139.5,141.35,138.1,138.95,15996620,0.0007202016564638036,-0.17959770114942541
2023-10-06,BEL,139.0,140.5,138.65,139.0,4987359,0.0003598416696655171,-0.1436781609195248
2023-10-09,BEL,136.2,137.6,135.05,135.75,10489249,-0.023381294964028743,-2.478448275862055
2023-10-10,BEL,137.4,141.0,136.5,139.95,15593722,0.030939226519336893,0.5387931034482873
2023-10-11,BEL,139.95,140.5,137.5,137.75,10778916,-0.01571989996427292,-1.0416666666666519
2023-10-12,BEL,137.95,138.7,137.2,138.2,7567439,0.0032667876588021727,-0.7183908045976906
2023-10-13,BEL,136.3,138.2,136.3,137.45,8303230,-0.00542691751085389,-1.2571839080459668
2023-10-16,BEL,137.0,137.9,136.55,137.4,7785480,-0.00036376864314280333,-1.2931034482758341
2023-10-17,BEL,137.5,138.9,137.5,138.55,6076896,0.008369723435225573,-0.4669540229884861
2023-10-18,BEL,138.75,138.95,136.4,137.05,6806231,-0.01082641645615301,-1.5445402298850386
2023-10-19,BEL,136.0,137.2,135.05,137.0,7775836,-0.00036483035388557017,-1.5804597701149392
2023-10-20,BEL,136.7,136.9,133.5,134.2,8982112,-0.020437956204379604,-3.5919540229885083
2023-10-23,BEL,134.3,135.9,131.4,132.7,19333777,-0.011177347242920965,-4.669540229885061
2023-10-25,BEL,132.5,134.65,129.25,131.2,10225867,-0.01130369253956287,-5.747126436781603
2023-10-26,BEL,130.0,130.2,127.0,128.85,18167694,-0.017911585365853577,-7.435344827586188
2023-10-27,BEL,129.25,132.85,129.25,132.2,8761931,0.02599922390376408,-5.028735632183889
2023-10-30,BEL,133.5,133.95,130.8,131.95,9052085,-0.0018910741301059186,-5.208333333333314
2023-10-31,BEL,132.5,133.65,130.75,133.25,8098744,0.009852216748768461,-4.274425287356309
2023-11-01,BEL,133.75,134.55,132.05,132.4,10431945,-0.006378986866791725,-4.8850574712643535
2023-11-02,BEL,133.7,135.0,133.3,134.75,4885035,0.017749244712990997,-3.1968390804597457
2023-11-03,BEL,135.15,137.0,134.75,135.95,9154983,0.008905380333951607,-2.3347701149425193
2023-11-06,BEL,136.95,138.0,136.0,137.65,7070089,0.012504597278411245,-1.1135057471264198
2023-11-07,BEL,137.55,138.95,136.7,138.05,8587321,0.002905920813657925,-0.8261494252873258
2023-11-08,BEL,137.75,141.15,137.7,140.4,9755483,0.017022817819630554,0.862068965517282
2023-11-09,BEL,139.95,139.95,137.6,137.95,5481774,-0.017450142450142536,-0.8979885057470938
2023-11-10,BEL,137.5,139.1,137.05,138.8,5781314,0.006161652772743942,-0.2873563218390274
2023-11-12,BEL,139.95,140.3,139.3,139.6,1362464,0.0057636887608067955,0.2873563218391162
2023-11-13,BEL,139.15,144.2,139.05,143.4,20245049,0.027220630372492893,3.017241379310387
2023-11-15,BEL,144.5,145.4,142.5,143.05,11440473,-0.0024407252440724614,2.7658045977011936
2023-11-16,BEL,143.25,144.35,142.2,142.6,11453235,-0.0031457532331353733,2.442528735632221
2023-11-17,BEL,142.85,146.5,141.8,146.1,13496261,0.024544179523141585,4.956896551724177
2023-11-20,BEL,146.4,146.75,143.15,143.85,7741502,-0.015400410677618104,3.340517241379337
2023-11-21,BEL,144.15,144.55,142.25,142.85,9972235,-0.006951685783802564,2.6221264367816355
2023-11-22,BEL,143.25,143.45,140.15,141.85,7445272,-0.007000350017500878,1.9037356321839338
2023-11-23,BEL,141.85,142.55,139.1,139.35,13138745,-0.017624250969333843,0.10775862068967967
2023-11-24,BEL,139.95,142.15,137.35,140.35,19614754,0.007176175098672299,0.8261494252873591
2023-11-28,BEL,141.65,141.8,140.4,141.3,8595693,0.006768792304951976,1.5086206896551824
2023-11-29,BEL,142.05,142.65,140.5,141.0,14680789,-0.002123142250530896,1.2931034482758674
2023-11-30,BEL,141.0,146.35,140.75,145.9,27591484,0.034751773049645385,4.813218390804597
2023-12-01,BEL,147.95,150.3,146.75,147.45,34466616,0.010623714873200685,5.926724137931028
2023-12-04,BEL,152.0,157.5,151.6,153.55,51416976,0.041369955917260226,10.308908045977017
2023-12-05,BEL,153.7,155.1,149.95,152.0,29109123,-0.010094431781178859,9.195402298850563
2023-12-06,BEL,152.6,157.15,151.85,156.15,26688698,0.0273026315789473,12.176724137931005
2023-12-07,BEL,161.8,161.8,158.25,160.35,51346222,0.026897214217098897,15.193965517241349
2023-12-08,BEL,161.35,162.35,157.3,158.75,22869782,-0.009978172747115654,14.044540229885039
2023-12-11,BEL,159.8,163.25,159.15,161.25,22941648,0.015748031496062964,15.840517241379292
2023-12-12,BEL,162.45,162.8,160.0,160.8,16306341,-0.0027906976744185297,15.517241379310342
2023-12-13,BEL,160.2,163.9,159.4,162.85,16804086,0.012748756218905255,16.989942528735604
2023-12-14,BEL,163.1,164.35,162.6,164.0,13887946,0.007061713233036615,17.816091954022962
2023-12-15,BEL,166.0,170.2,165.25,169.05,39766631,0.03079268292682924,21.44396551724135
2023-12-18,BEL,171.75,174.35,169.45,172.7,35901409,0.021591245193729458,24.066091954022937
2023-12-19,BEL,172.9,174.4,171.1,173.05,14732129,0.002026635784597719,24.317528735632155
2023-12-20,BEL,173.75,176.3,166.15,167.25,24511237,-0.03351632476162969,20.15086206896548
2023-12-21,BEL,165.0,171.85,164.05,170.65,22646625,0.020328849028400597,22.593390804597657
2023-12-22,BEL,171.95,175.25,169.4,174.8,19640046,0.024318781130969747,25.574712643678097
2023-12-26,BEL,178.0,184.5,178.0,181.95,52736391,0.04090389016018303,30.711206896551644
2023-12-27,BEL,184.0,184.9,179.1,180.2,26206240,-0.00961802693047542,29.454022988505656
2023-12-28,BEL,181.5,184.25,180.8,182.7,20453485,0.013873473917868973,31.24999999999991
2023-12-29,BEL,182.95,185.2,181.1,184.2,19305150,0.008210180623973828,32.327586206896484
2024-01-01,BEL,184.8,187.0,184.45,184.95,18008785,0.004071661237784907,32.866379310344755
2024-01-02,BEL,186.0,186.2,179.75,182.15,22790965,-0.015139226818058793,30.854885057471204
2024-01-03,BEL,182.35,184.7,180.6,182.35,18738690,0.0010979961570134478,30.99856321839074
2024-01-04,BEL,182.5,187.65,182.5,186.9,25403124,0.0249520153550864,34.26724137931028
2024-01-05,BEL,187.7,188.65,184.05,185.95,22023938,-0.005082932049224276,33.58477011494245
2024-01-08,BEL,186.75,187.5,183.2,183.6,11472441,-0.012637805861790752,31.896551724137858
2024-01-09,BEL,184.9,186.7,184.2,184.65,11550790,0.005718954248365993,32.65086206896544
2024-01-10,BEL,184.4,186.0,182.05,185.6,8701594,0.005144868670457603,33.33333333333326
2024-01-11,BEL,187.0,187.65,183.8,184.35,10942508,-0.006734913793103425,32.43534482758614
2024-01-12,BEL,185.35,185.5,183.1,183.5,8853157,-0.004610794684024921,31.824712643678097
2024-01-15,BEL,184.9,189.9,184.1,188.65,24570393,0.028065395095367984,35.52442528735629
2024-01-16,BEL,188.9,190.25,185.1,186.8,16471601,-0.00980652001060156,34.19540229885054
2024-01-17,BEL,186.3,188.5,183.8,185.65,16350370,-0.006156316916488214,33.369252873563184
2024-01-18,BEL,185.65,189.0,180.0,188.2,24831623,0.013735523835173513,35.20114942528729
2024-01-19,BEL,190.0,193.7,190.0,191.85,22303305,0.019394261424017012,37.823275862068904
2024-01-20,BEL,193.0,195.0,190.7,193.4,12654436,0.008079228563982355,38.93678160919536
2024-01-23,BEL,195.25,195.5,184.4,187.1,26628471,-0.03257497414684596,34.410919540229834
2024-01-24,BEL,186.8,190.2,184.0,189.25,14742783,0.011491181186531252,35.95545977011489
2024-01-25,BEL,190.75,192.0,188.3,189.7,12592882,0.0023778071334212836,36.278735632183846
2024-01-29,BEL,190.0,193.7,187.55,190.9,28919512,0.00632577754348973,37.140804597701084
2024-01-30,BEL,192.0,192.35,187.0,187.9,20894159,-0.01571503404924046,34.98563218390798
2024-01-31,BEL,188.2,189.1,184.85,185.9,23757415,-0.010643959552953719,33.548850574712574
2024-02-01,BEL,187.7,188.4,181.55,183.4,27835431,-0.013448090371167343,31.75287356321832
2024-02-02,BEL,185.0,187.75,183.85,184.6,27710061,0.0065430752453652374,32.614942528735554
2024-02-05,BEL,187.0,187.0,178.8,181.55,23880364,-0.016522210184181874,30.423850574712596
2024-02-06,BEL,182.4,183.55,180.7,183.1,12134363,0.008537592949600548,31.537356321839027
2024-02-07,BEL,184.15,184.15,179.65,181.7,14192151,-0.0076460950300382136,30.531609195402254
2024-02-08,BEL,182.2,187.1,181.75,184.8,29094709,0.01706108970831055,32.75862068965514
2024-02-09,BEL,185.5,185.7,176.5,180.65,21081134,-0.022456709956710008,29.777298850574674
2024-02-12,BEL,181.25,183.1,173.65,174.65,19640568,-0.03321339606974816,25.466954022988464
2024-02-13,BEL,174.75,176.9,171.75,176.6,13961795,0.01116518751789286,26.867816091953966
2024-02-14,BEL,177.25,182.15,175.3,181.6,23449380,0.028312570781426905,30.459770114942476
2024-02-15,BEL,183.0,186.3,182.6,185.95,17335763,0.023953744493391937,33.58477011494245
2024-02-16,BEL,189.0,190.4,186.85,188.3,29843059,0.012637805861790863,35.27298850574705
2024-02-19,BEL,189.95,192.5,188.3,188.75,25343215,0.0023898035050451405,35.59626436781602
2024-02-20,BEL,189.1,191.45,186.25,190.65,17809897,0.010066225165562992,36.961206896551666
2024-02-21,BEL,191.3,192.55,187.0,188.7,17870782,-0.010228166797797145,35.56034482758614
2024-02-22,BEL,189.75,196.0,188.7,194.75,31992371,0.03206147323794384,39.90660919540223
2024-02-23,BEL,196.3,207.0,195.95,205.3,76179371,0.05417201540436456,47.48563218390798
2024-02-26,BEL,205.65,206.9,202.8,204.25,27013630,-0.005114466634193904,46.73132183908037
2024-02-27,BEL,203.55,209.0,203.1,205.35,28877205,0.005385556915544543,47.52155172413784
2024-02-28,BEL,206.2,209.0,201.45,205.65,38996363,0.0014609203798392478,47.737068965517125
2024-02-29,BEL,205.45,205.9,199.75,205.1,24059731,-0.002674446875759795,47.341954022988396
2024-03-01,BEL,205.95,208.05,204.8,205.6,12949604,0.0024378352023404215,47.70114942528727
2024-03-02,BEL,206.0,207.7,205.9,206.75,1497553,0.005593385214007762,48.52729885057463
2024-03-04,BEL,207.95,212.95,206.35,209.6,34272251,0.013784764207980693,50.574712643678076
2024-03-05,BEL,211.0,213.75,209.85,210.75,24964592,0.0054866412213741,51.40086206896544
2024-03-06,BEL,211.8,213.45,205.6,210.45,26236957,-0.00142348754448407,51.18534482758612
2024-03-07,BEL,211.45,216.8,211.15,215.2,41484038,0.0225706818721787,54.59770114942521
2024-03-11,BEL,216.45,216.45,211.9,212.55,22800967,-0.012314126394051939,52.693965517241324
2024-03-12,BEL,211.0,211.35,201.5,204.25,34719550,-0.039049635379910685,46.731321839080394
2024-03-13,BEL,204.1,205.6,188.2,190.3,41620003,-0.06829865361077103,36.70977011494247
2024-03-14,BEL,189.0,197.15,186.25,195.25,34622781,0.026011560693641522,40.265804597701084
2024-03-15,BEL,196.75,196.75,179.1,188.85,88781999,-0.03277848911651726,35.6681034482758
2024-03-18,BEL,190.0,192.0,187.05,189.9,22999225,0.005559968228753043,36.4224137931034
2024-03-19,BEL,190.0,192.45,184.55,185.4,27819341,-0.023696682464455,33.189655172413744
2024-03-20,BEL,186.9,187.95,182.5,187.45,16235947,0.011057173678532761,34.662356321839006
2024-03-21,BEL,190.0,197.5,190.0,196.85,43152810,0.05014670578821012,41.41522988505739
2024-03-22,BEL,196.5,198.95,192.75,197.5,31321524,0.0033020066040132523,41.8821839080459
2024-03-26,BEL,197.0,200.5,195.95,199.4,25723863,0.009620253164557058,43.24712643678155
2024-03-27,BEL,200.0,203.95,198.0,199.45,37817130,0.00025075225677029245,43.283045977011426
2024-03-28,BEL,200.5,202.45,199.0,201.5,17425093,0.010278265229380912,44.75574712643673
2024-04-01,BEL,205.0,212.75,203.75,211.1,45840349,0.047642679900744334,51.65229885057465
2024-04-02,BEL,213.75,222.65,212.6,221.0,93873385,0.04689720511605877,58.76436781609189
2024-04-03,BEL,221.7,225.45,218.85,221.5,47658754,0.002262443438914019,59.12356321839074
2024-04-04,BEL,223.5,223.9,218.25,220.3,18279026,-0.005417607223476284,58.261494252873504
2024-04-05,BEL,220.35,226.0,218.75,224.5,25365958,0.01906491148433953,61.278735632183846
2024-04-08,BEL,225.55,225.7,222.1,223.55,16422350,-0.004231625835189212,60.59626436781605
2024-04-09,BEL,224.8,228.9,221.2,228.15,29048035,0.02057705211362104,63.90086206896546
2024-04-10,BEL,229.0,232.85,226.5,228.75,37218693,0.002629848783694877,64.33189655172407
2024-04-12,BEL,231.3,235.4,230.55,233.5,57174716,0.02076502732240426,67.74425287356314
2024-04-15,BEL,230.0,238.0,226.0,234.45,51676313,0.0040685224839400735,68.42672413793096
2024-04-16,BEL,232.5,236.95,230.0,233.45,32508661,-0.004265301770100205,67.70833333333326
2024-04-18,BEL,235.6,237.4,229.2,231.15,18623078,-0.00985221674876835,66.05603448275856
2024-04-19,BEL,228.55,234.5,225.7,233.3,27227241,0.009301319489509075,67.60057471264365
2024-04-22,BEL,236.0,236.15,232.3,233.3,17549094,0.0,67.60057471264365
2024-04-23,BEL,234.25,236.1,231.75,234.35,19202860,0.004500642948992661,68.35488505747122
2024-04-24,BEL,235.25,239.15,234.1,236.5,33392337,0.00917431192660545,69.89942528735627
2024-04-25,BEL,236.4,240.05,235.45,237.6,16197834,0.0046511627906975495,70.68965517241372
2024-04-26,BEL,238.5,241.65,237.9,238.95,20473627,0.005681818181818121,71.65948275862061
2024-04-29,BEL,240.15,240.2,234.85,235.4,19876408,-0.014856664574178668,69.10919540229878
2024-04-30,BEL,236.3,237.3,233.2,233.75,14514418,-0.007009345794392496,67.92385057471257
2024-05-02,BEL,234.7,237.4,230.75,234.75,19171145,0.004278074866310266,68.64224137931029
2024-05-03,BEL,237.1,238.0,231.15,234.1,15782582,-0.0027689030883919497,68.17528735632179
2024-05-06,BEL,235.1,235.85,230.0,231.85,32422021,-0.009611277231952209,66.55890804597695
2024-05-07,BEL,232.5,235.8,225.45,227.4,26418769,-0.01919344403709289,63.362068965517196
2024-05-08,BEL,227.2,232.65,224.6,231.6,18952985,0.01846965699208436,66.37931034482753
2024-05-09,BEL,234.5,238.2,225.3,226.2,35229412,-0.023316062176165775,62.49999999999996
2024-05-10,BEL,227.9,228.5,223.15,227.1,18478580,0.003978779840848823,63.14655172413788
2024-05-13,BEL,228.4,228.7,221.0,224.75,32874369,-0.010347864376926474,61.45833333333328
2024-05-14,BEL,225.75,231.9,225.75,230.95,23191411,0.02758620689655178,65.91235632183903
2024-05-15,BEL,231.8,234.5,229.55,232.85,33045920,0.00822688893699941,67.27729885057468
2024-05-16,BEL,234.75,240.0,227.5,237.9,55556781,0.021687781833798603,70.90517241379305
2024-05-17,BEL,241.0,249.65,237.85,248.2,82231249,0.04329550231189572,78.30459770114938
2024-05-18,BEL,251.5,260.6,250.05,258.8,23619459,0.042707493956486875,85.91954022988504
2024-05-21,BEL,283.0,283.0,271.05,274.15,127035921,0.05931221020092714,96.94683908045971
2024-05-22,BEL,277.0,284.5,264.3,283.6,85801218,0.0344701805580887,103.73563218390798
2024-05-23,BEL,286.3,293.3,283.2,288.5,70631009,0.017277856135401892,107.25574712643669
2024-05-24,BEL,288.0,299.9,286.0,297.2,63609206,0.03015597920277302,113.50574712643669
2024-05-27,BEL,301.75,303.2,289.65,294.45,49890427,-0.009253028263795371,111.53017241379301
2024-05-28,BEL,295.7,295.75,285.05,289.1,33893805,-0.0181694685005942,107.68678160919536
2024-05-29,BEL,285.4,293.95,285.0,292.15,31645904,0.010549982704946226,109.8778735632183
2024-05-30,BEL,293.0,296.3,289.65,290.65,42769599,-0.005134348793428001,108.80028735632177
2024-05-31,BEL,294.2,297.2,286.3,295.95,51397345,0.018234990538448237,112.60775862068955
2024-06-03,BEL,323.0,323.0,309.3,318.65,67256146,0.07670214563270816,128.91522988505733
2024-06-04,BEL,312.0,312.0,230.05,255.55,268052657,-0.19802290914796794,83.58477011494243
2024-06-05,BEL,264.5,264.5,230.0,260.35,193487058,0.018783017022109272,87.0330459770114
2024-06-06,BEL,267.0,281.5,267.0,273.65,95502477,0.05108507777991145,96.58764367816079
2024-06-07,BEL,274.0,284.55,268.7,283.2,60109827,0.0348985930933674,103.44827586206881
2024-06-10,BEL,288.9,292.0,281.1,283.4,42363741,0.0007062146892655718,103.59195402298838
2024-06-11,BEL,287.0,290.5,285.35,286.2,32269277,0.009880028228652193,105.60344827586196
2024-06-12,BEL,287.9,293.0,286.05,290.5,33990756,0.015024458420684894,108.6925287356321
2024-06-13,BEL,293.9,303.0,287.05,300.9,49511492,0.03580034423407907,116.16379310344817
2024-06-14,BEL,305.0,310.5,301.5,309.6,67366844,0.02891326021934204,122.41379310344817
2024-06-18,BEL,313.0,321.0,312.25,318.25,64859245,0.02793927648578798,128.62787356321826
2024-06-19,BEL,319.9,319.9,304.1,309.3,58698689,-0.028122545168892343,122.19827586206887
2024-06-20,BEL,309.8,313.35,302.25,311.9,39505506,0.008406078241189663,124.06609195402285
2024-06-21,BEL,312.7,314.0,304.1,304.95,37620968,-0.022282782943251034,119.07327586206881
2024-06-24,BEL,304.8,311.9,297.45,309.75,39139609,0.015740285292670908,122.52155172413777
2024-06-25,BEL,310.9,314.95,309.2,309.7,29124110,-0.00016142050040357514,122.48563218390788
2024-06-26,BEL,310.0,311.5,305.85,306.85,24238007,-0.009202453987729897,120.43821839080447
2024-06-27,BEL,306.1,308.15,301.2,304.5,39996580,-0.0076584650480691074,118.74999999999987
2024-06-28,BEL,306.0,309.8,302.75,305.9,24256902,0.0045977011494251485,119.7557471264366
2024-07-01,BEL,310.95,312.5,305.85,307.65,39495237,0.005720823798627039,121.01293103448256
2024-07-02,BEL,309.0,309.0,303.0,306.1,23974162,-0.00503819275150319,119.89942528735615
2024-07-03,BEL,307.0,315.45,305.75,314.5,44919849,0.0274420124142436,125.93390804597679
2024-07-04,BEL,317.4,318.5,313.05,317.35,35591681,0.009062003179650224,127.98132183908022
2024-07-05,BEL,317.65,326.8,314.5,324.05,63125211,0.021112336536946552,132.79454022988483
2024-07-08,BEL,328.45,335.8,325.6,334.6,70983243,0.03255670421231294,140.37356321839053
2024-07-09,BEL,338.0,339.35,328.7,334.8,52225572,0.000597728631201333,140.51724137931006
2024-07-10,BEL,340.0,340.5,324.15,333.85,46779965,-0.002837514934289076,139.83477011494222
2024-07-11,BEL,335.5,338.2,333.0,335.5,31919433,0.0049423393739702615,141.0201149425284
2024-07-12,BEL,336.9,337.5,328.1,333.1,24517961,-0.0071535022354694,139.29597701149393
2024-07-15,BEL,336.0,336.05,331.0,331.4,22021926,-0.005103572500750664,138.0747126436778
2024-07-16,BEL,333.25,334.4,324.5,326.15,26585927,-0.015841882920941464,134.30316091953983
2024-07-18,BEL,326.5,326.7,312.3,313.55,48043715,-0.03863253104399811,125.25143678160885
2024-07-19,BEL,309.9,316.9,305.0,306.3,43313606,-0.02312230904162016,120.04310344827553
2024-07-22,BEL,306.0,314.7,297.3,312.3,39386992,0.019588638589618013,124.35344827586175
2024-07-23,BEL,317.0,317.0,281.1,301.45,76513131,-0.03474223503041951,116.55890804597671
2024-07-24,BEL,302.5,306.5,299.3,300.1,24099148,-0.004478354619339764,115.5890804597698
2024-07-25,BEL,297.95,303.4,293.4,301.45,27820556,0.004498500499833247,116.55890804597666
2024-07-26,BEL,303.8,310.5,302.0,309.9,24512844,0.02803118261734938,122.62931034482722
2024-07-29,BEL,312.8,325.6,310.85,321.35,51391698,0.03694740238786731,130.85488505747094
2024-07-30,BEL,325.2,326.55,317.6,318.1,41111245,-0.010113583320367159,128.52011494252844
2024-07-31,BEL,319.9,320.6,315.45,316.05,25709971,-0.006444514303678095,127.04741379310316
2024-08-01,BEL,317.7,317.7,308.05,311.15,28141436,-0.015503875968992387,123.52729885057441
2024-08-02,BEL,305.3,308.7,301.7,302.95,26155604,-0.026353848626064602,117.63649425287328
2024-08-05,BEL,289.85,297.45,285.0,290.25,50390560,-0.04192110909390989,108.51293103448248
2024-08-06,BEL,292.0,302.6,286.35,287.25,39171936,-0.01033591731266148,106.35775862068937
2024-08-07,BEL,295.5,301.0,289.8,300.2,22199473,0.04508268059181897,115.66091954022957
2024-08-08,BEL,301.0,302.7,297.15,298.25,21963656,-0.006495669553630901,114.26005747126405
2024-08-09,BEL,302.5,305.0,300.65,302.2,15551076,0.01324392288348708,117.09770114942498
2024-08-12,BEL,299.0,303.65,298.25,301.4,15361379,-0.002647253474520217,116.52298850574678
2024-08-13,BEL,302.0,302.65,295.4,296.15,14746085,-0.017418712674187153,112.75143678160885
2024-08-14,BEL,296.15,297.05,290.65,293.7,16641055,-0.008272834712139132,110.99137931034448
2024-08-16,BEL,296.5,303.9,296.0,303.3,21353408,0.03268641470888678,117.88793103448243
2024-08-19,BEL,304.8,305.55,301.1,302.15,12232725,-0.0037916254533466587,117.06178160919505
2024-08-20,BEL,302.15,304.5,297.8,303.15,14183642,0.00330961442991895,117.78017241379276
2024-08-21,BEL,303.0,306.75,302.55,305.4,11862616,0.00742206828302816,119.39655172413754
2024-08-22,BEL,306.4,306.9,303.5,304.5,13074829,-0.0029469548133594925,118.74999999999964
2024-08-23,BEL,305.5,309.2,304.1,306.0,21891698,0.0049261083743843415,119.82758620689621
2024-08-26,BEL,308.7,308.9,305.8,306.7,15280637,0.002287581699346397,120.3304597701146
